ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
16042,1,0,201,0,-201
16043,1,1,416,1246,830
16044,1,0,7,0,-7
16045,0,0,54,0,-54
16046,1,0,164,0,-164
16047,0,0,6,0,-6
16048,1,1,520,1588,1068
16049,0,0,120,0,-120
16050,1,0,11,0,-11
16051,0,0,43,0,-43
16052,1,0,12,0,-12
16053,1,1,287,1322,1035
16054,1,1,1767,3893,2126
16055,1,0,0,0,0
16056,0,0,4,0,-4
16057,1,0,24,0,-24
16058,1,0,88,0,-88
16059,1,1,717,1333,616
16060,0,0,1,0,-1
16061,1,1,1057,1289,232
16062,1,1,24,2702,2678
16063,0,0,51,0,-51
16064,1,1,579,1834,1255
16065,0,0,14,0,-14
16066,1,0,115,0,-115
16067,1,1,34,1775,1741
16068,0,0,0,0,0
16069,0,0,95,0,-95
16070,1,1,591,2521,1930
16071,1,0,138,0,-138
16072,1,1,1635,1509,-126
16073,1,1,267,1719,1452
16074,0,0,31,0,-31
16075,1,0,37,0,-37
16076,0,0,67,0,-67
16077,1,1,96,1252,1156
16078,0,0,3,0,-3
16079,1,0,45,0,-45
16080,1,0,32,0,-32
16081,1,0,91,0,-91
16082,0,0,195,0,-195
16083,1,1,99,1974,1875
16084,1,1,108,1568,1460
16085,1,0,15,0,-15
16086,0,0,4,0,-4
16087,1,0,126,0,-126
16088,1,1,634,1412,778
16089,0,0,64,0,-64
16090,1,0,111,0,-111
16091,0,0,48,0,-48
16092,0,0,30,0,-30
16093,1,0,2,0,-2
16094,1,1,314,1811,1497
16095,1,1,151,1493,1342
16096,0,0,12,0,-12
16097,1,0,24,0,-24
16098,0,0,1,0,-1
16099,1,0,14,0,-14
16100,1,1,762,1446,684
16101,1,1,308,1273,965
16102,1,1,518,1313,795
16103,1,0,18,0,-18
16104,1,1,985,1330,345
16105,1,0,170,0,-170
16106,1,1,367,3547,3180
16107,0,0,138,0,-138
16108,0,0,39,0,-39
16109,0,0,21,0,-21
16110,0,0,5,0,-5
16111,0,0,20,0,-20
16112,0,0,31,0,-31
16113,1,0,47,0,-47
16114,1,0,30,0,-30
16115,0,0,15,0,-15
16116,1,0,31,0,-31
16117,0,0,16,0,-16
16118,1,0,4,0,-4
16119,1,1,352,1477,1125
16120,1,0,21,0,-21
16121,1,0,25,0,-25
16122,1,0,6,0,-6
16123,0,0,213,0,-213
16124,1,0,24,0,-24
16125,1,0,117,0,-117
16126,1,1,1060,1579,519
16127,1,0,69,0,-69
16128,0,0,16,0,-16
16129,0,0,28,0,-28
16130,1,1,274,1310,1036
16131,1,0,115,0,-115
16132,0,0,19,0,-19
16133,0,0,129,0,-129
16134,0,0,45,0,-45
16135,1,0,8,0,-8
16136,1,0,45,0,-45
16137,1,1,515,1531,1016
16138,0,0,32,0,-32
16139,0,0,36,0,-36
16140,0,0,3,0,-3
16141,1,1,824,1257,433
16142,1,1,385,1609,1224
16143,1,0,2,0,-2
16144,1,0,62,0,-62
16145,0,0,31,0,-31
16146,0,0,23,0,-23
16147,0,0,21,0,-21
16148,1,0,29,0,-29
16149,0,0,19,0,-19
16150,0,0,29,0,-29
16151,1,1,239,1380,1141
16152,0,0,23,0,-23
16153,1,0,65,0,-65
16154,0,0,20,0,-20
16155,1,0,74,0,-74
16156,1,1,1095,1363,268
16157,1,0,25,0,-25
16158,1,1,449,1440,991
16159,1,0,103,0,-103
16160,0,0,30,0,-30
16161,0,0,17,0,-17
16162,0,0,112,0,-112
16163,1,1,607,1876,1269
16164,0,0,12,0,-12
16165,0,0,22,0,-22
16166,1,0,84,0,-84
16167,1,0,20,0,-20
16168,1,1,338,1391,1053
16169,1,0,5,0,-5
16170,1,0,68,0,-68
16171,1,1,1241,1435,194
16172,1,0,17,0,-17
16173,0,0,38,0,-38
16174,1,0,0,0,0
16175,0,0,67,0,-67
16176,0,0,15,0,-15
16177,0,0,4,0,-4
16178,0,0,28,0,-28
16179,0,0,8,0,-8
16180,1,1,633,1424,791
16181,0,0,8,0,-8
16182,1,0,79,0,-79
16183,1,0,19,0,-19
16184,1,0,12,0,-12
16185,1,0,84,0,-84
16186,0,0,44,0,-44
16187,1,0,1,0,-1
16188,1,0,35,0,-35
16189,1,1,624,2514,1890
16190,0,0,0,0,0
16191,1,1,418,1525,1107
16192,0,0,45,0,-45
16193,1,1,953,1447,494
16194,1,1,286,1474,1188
16195,1,1,129,1361,1232
16196,0,0,38,0,-38
16197,0,0,135,0,-135
16198,1,1,128,1554,1426
16199,1,0,1,0,-1
16200,1,0,136,0,-136
16201,1,0,1,0,-1
16202,0,0,20,0,-20
16203,0,0,15,0,-15
16204,1,0,86,0,-86
16205,1,0,5,0,-5
16206,0,0,31,0,-31
16207,0,0,11,0,-11
16208,1,0,24,0,-24
16209,1,0,53,0,-53
16210,1,0,2,0,-2
16211,1,0,12,0,-12
16212,0,0,53,0,-53
16213,1,0,39,0,-39
16214,1,1,274,1606,1332
16215,0,0,31,0,-31
16216,0,0,94,0,-94
16217,1,1,531,1336,805
16218,1,1,359,1780,1421
16219,1,0,22,0,-22
16220,1,1,140,1610,1470
16221,1,1,605,2520,1915
16222,1,0,26,0,-26
16223,1,1,321,1552,1231
16224,0,0,0,0,0
16225,1,1,690,1304,614
16226,1,1,267,1236,969
16227,0,0,5,0,-5
16228,0,0,11,0,-11
16229,1,1,599,1757,1158
16230,1,1,2332,1457,-875
16231,1,1,1516,1790,274
16232,1,0,0,0,0
16233,1,1,416,1492,1076
16234,1,0,8,0,-8
16235,1,0,47,0,-47
16236,1,1,57,1386,1329
16237,1,0,140,0,-140
16238,0,0,43,0,-43
16239,1,0,24,0,-24
16240,0,0,81,0,-81
16241,0,0,0,0,0
16242,1,0,54,0,-54
16243,0,0,36,0,-36
16244,1,1,388,1367,979
16245,1,0,7,0,-7
16246,0,0,79,0,-79
16247,0,0,124,0,-124
16248,1,1,314,1501,1187
16249,0,0,11,0,-11
16250,0,0,54,0,-54
16251,1,0,8,0,-8
16252,0,0,160,0,-160
16253,1,0,62,0,-62
16254,1,1,98,1385,1287
16255,0,0,16,0,-16
16256,1,0,27,0,-27
16257,1,0,93,0,-93
16258,1,0,56,0,-56
16259,1,1,543,1486,943
16260,1,1,1020,1255,235
16261,0,0,148,0,-148
16262,1,1,195,3328,3133
16263,0,0,22,0,-22
16264,1,0,24,0,-24
16265,0,0,81,0,-81
16266,1,1,297,1387,1090
16267,1,0,10,0,-10
16268,1,0,3,0,-3
16269,0,0,60,0,-60
16270,1,0,11,0,-11
16271,1,1,347,1424,1077
16272,0,0,91,0,-91
16273,1,0,10,0,-10
16274,1,1,608,1324,716
16275,0,0,20,0,-20
16276,1,1,792,2433,1641
16277,1,0,2,0,-2
16278,0,0,22,0,-22
16279,1,1,587,1695,1108
16280,1,1,784,1812,1028
16281,0,0,172,0,-172
16282,0,0,137,0,-137
16283,1,1,220,1557,1337
16284,0,0,17,0,-17
16285,0,0,142,0,-142
16286,0,0,48,0,-48
16287,0,0,78,0,-78
16288,0,0,50,0,-50
16289,1,0,134,0,-134
16290,0,0,11,0,-11
16291,1,0,63,0,-63
16292,0,0,16,0,-16
16293,0,0,27,0,-27
16294,0,0,11,0,-11
16295,1,1,181,2483,2302
16296,1,1,794,1653,859
16297,1,1,758,2090,1332
16298,1,0,0,0,0
16299,1,1,1956,1364,-592
16300,0,0,71,0,-71
16301,0,0,41,0,-41
16302,1,1,222,1255,1033
16303,0,0,1,0,-1
16304,0,0,107,0,-107
16305,1,0,58,0,-58
16306,1,0,17,0,-17
16307,0,0,35,0,-35
16308,1,0,198,0,-198
16309,1,1,173,1327,1154
16310,1,0,161,0,-161
16311,0,0,52,0,-52
16312,1,1,167,1892,1725
16313,1,1,775,1984,1209
16314,0,0,44,0,-44
16315,1,1,292,1777,1485
16316,1,0,0,0,0
16317,0,0,32,0,-32
16318,1,0,110,0,-110
16319,0,0,9,0,-9
16320,1,0,8,0,-8
16321,1,1,882,1331,449
16322,1,0,36,0,-36
16323,1,0,14,0,-14
16324,0,0,32,0,-32
16325,1,1,398,1446,1048
16326,1,0,11,0,-11
16327,1,0,161,0,-161
16328,1,0,16,0,-16
16329,0,0,93,0,-93
16330,1,1,663,1654,991
16331,1,1,556,1397,841
16332,1,1,319,1889,1570
16333,0,0,36,0,-36
16334,1,0,20,0,-20
16335,0,0,7,0,-7
16336,0,0,59,0,-59
16337,0,0,150,0,-150
16338,0,0,3,0,-3
16339,1,1,2150,1350,-800
16340,0,0,31,0,-31
16341,1,0,96,0,-96
16342,1,1,1274,1986,712
16343,0,0,43,0,-43
16344,0,0,35,0,-35
16345,1,0,92,0,-92
16346,0,0,7,0,-7
16347,0,0,71,0,-71
16348,1,0,3,0,-3
16349,0,0,72,0,-72
16350,1,0,51,0,-51
16351,0,0,12,0,-12
16352,1,1,450,1424,974
16353,1,0,39,0,-39
16354,1,1,71,2756,2685
16355,1,0,48,0,-48
16356,0,0,27,0,-27
16357,0,0,3,0,-3
16358,0,0,9,0,-9
16359,0,0,33,0,-33
16360,1,1,979,2530,1551
16361,1,0,12,0,-12
16362,1,0,149,0,-149
16363,0,0,17,0,-17
16364,0,0,6,0,-6
16365,0,0,68,0,-68
16366,1,0,16,0,-16
16367,1,0,33,0,-33
16368,1,1,823,1272,449
16369,0,0,23,0,-23
16370,0,0,100,0,-100
16371,0,0,24,0,-24
16372,1,0,92,0,-92
16373,1,1,825,1254,429
16374,1,0,17,0,-17
16375,0,0,0,0,0
16376,1,0,80,0,-80
16377,1,0,30,0,-30
16378,0,0,39,0,-39
16379,1,1,206,1265,1059
16380,1,0,13,0,-13
16381,1,1,257,1489,1232
16382,1,0,10,0,-10
16383,1,0,64,0,-64
16384,0,0,26,0,-26
16385,1,0,23,0,-23
16386,0,0,47,0,-47
16387,0,0,12,0,-12
16388,0,0,91,0,-91
16389,0,0,54,0,-54
16390,1,1,266,1237,971
16391,1,0,28,0,-28
16392,1,0,56,0,-56
16393,1,0,14,0,-14
16394,0,0,4,0,-4
16395,1,1,585,1495,910
16396,1,1,271,1574,1303
16397,1,1,1231,1487,256
16398,1,0,19,0,-19
16399,0,0,166,0,-166
16400,0,0,87,0,-87
16401,1,0,53,0,-53
16402,0,0,28,0,-28
16403,1,0,190,0,-190
16404,0,0,1,0,-1
16405,0,0,12,0,-12
16406,0,0,17,0,-17
16407,0,0,12,0,-12
16408,0,0,55,0,-55
16409,1,0,57,0,-57
16410,1,1,650,1380,730
16411,0,0,5,0,-5
16412,1,1,549,1575,1026
16413,1,0,20,0,-20
16414,1,1,736,1839,1103
16415,1,0,2,0,-2
16416,1,0,3,0,-3
16417,0,0,17,0,-17
16418,1,0,33,0,-33
16419,0,0,31,0,-31
16420,0,0,47,0,-47
16421,1,1,721,1416,695
16422,0,0,22,0,-22
16423,0,0,143,0,-143
16424,0,0,156,0,-156
16425,1,1,1310,1656,346
16426,0,0,17,0,-17
16427,1,1,715,1486,771
16428,1,0,6,0,-6
16429,1,1,325,1290,965
16430,0,0,22,0,-22
16431,0,0,155,0,-155
16432,0,0,7,0,-7
16433,0,0,2,0,-2
16434,1,0,42,0,-42
16435,1,0,43,0,-43
16436,0,0,50,0,-50
16437,1,1,1794,1651,-143
16438,1,0,217,0,-217
16439,0,0,26,0,-26
16440,1,1,385,1546,1161
16441,0,0,33,0,-33
16442,1,0,124,0,-124
16443,0,0,19,0,-19
16444,1,0,1,0,-1
16445,1,0,69,0,-69
16446,1,1,39,3272,3233
16447,0,0,17,0,-17
16448,1,1,418,1263,845
16449,1,0,1,0,-1
16450,1,0,17,0,-17
16451,1,0,9,0,-9
16452,1,0,26,0,-26
16453,1,0,26,0,-26
16454,1,0,31,0,-31
16455,1,1,348,1872,1524
16456,1,1,996,1549,553
16457,1,0,53,0,-53
16458,0,0,6,0,-6
16459,0,0,65,0,-65
16460,0,0,127,0,-127
16461,1,0,15,0,-15
16462,1,0,24,0,-24
16463,1,1,419,1304,885
16464,0,0,28,0,-28
16465,1,0,17,0,-17
16466,1,1,463,2865,2402
16467,1,1,41,1383,1342
16468,1,0,12,0,-12
16469,1,1,659,1833,1174
16470,0,0,19,0,-19
16471,1,0,24,0,-24
16472,0,0,73,0,-73
16473,1,1,611,2533,1922
16474,0,0,7,0,-7
16475,1,1,404,1324,920
16476,0,0,16,0,-16
16477,1,0,0,0,0
16478,0,0,9,0,-9
16479,0,0,36,0,-36
16480,1,0,67,0,-67
16481,1,0,112,0,-112
16482,1,0,36,0,-36
16483,1,1,49,2190,2141
16484,0,0,39,0,-39
16485,0,0,37,0,-37
16486,1,0,19,0,-19
16487,1,1,169,1283,1114
16488,0,0,8,0,-8
16489,1,1,756,1569,813
16490,0,0,22,0,-22
16491,1,1,10,1746,1736
16492,0,0,18,0,-18
16493,1,1,1671,1529,-142
16494,1,1,192,1473,1281
16495,0,0,20,0,-20
16496,1,0,23,0,-23
16497,1,1,841,1481,640
16498,1,0,43,0,-43
16499,1,1,333,2134,1801
16500,1,0,71,0,-71
16501,1,1,108,1325,1217
16502,1,0,29,0,-29
16503,0,0,14,0,-14
16504,1,0,4,0,-4
16505,1,0,11,0,-11
16506,1,0,50,0,-50
16507,1,1,424,1387,963
16508,1,1,129,1321,1192
16509,1,0,42,0,-42
16510,0,0,7,0,-7
16511,0,0,45,0,-45
16512,1,0,36,0,-36
16513,0,0,8,0,-8
16514,1,0,14,0,-14
16515,1,0,10,0,-10
16516,1,0,20,0,-20
16517,1,0,5,0,-5
16518,0,0,89,0,-89
16519,1,0,43,0,-43
16520,1,0,172,0,-172
16521,0,0,82,0,-82
16522,1,0,41,0,-41
16523,1,1,1896,1759,-137
16524,0,0,76,0,-76
16525,0,0,6,0,-6
16526,0,0,14,0,-14
16527,0,0,65,0,-65
16528,1,1,177,1427,1250
16529,0,0,18,0,-18
16530,1,0,57,0,-57
16531,1,0,125,0,-125
16532,1,1,114,2078,1964
16533,0,0,13,0,-13
16534,0,0,15,0,-15
16535,0,0,293,0,-293
16536,1,0,57,0,-57
16537,0,0,55,0,-55
16538,1,0,45,0,-45
16539,1,1,342,1595,1253
16540,1,0,5,0,-5
16541,0,0,36,0,-36
16542,0,0,89,0,-89
16543,1,1,373,3137,2764
16544,1,0,31,0,-31
16545,0,0,18,0,-18
16546,0,0,13,0,-13
16547,1,1,161,1668,1507
16548,1,1,321,1559,1238
16549,0,0,14,0,-14
16550,1,1,713,1809,1096
16551,0,0,2,0,-2
16552,0,0,26,0,-26
16553,0,0,31,0,-31
16554,1,0,113,0,-113
16555,1,0,36,0,-36
16556,1,0,102,0,-102
16557,1,1,441,1238,797
16558,1,1,86,1883,1797
16559,1,1,318,1470,1152
16560,0,0,93,0,-93
16561,1,1,177,1954,1777
16562,1,1,2255,1776,-479
16563,0,0,20,0,-20
16564,0,0,3,0,-3
16565,1,1,28,1351,1323
16566,1,1,5,3550,3545
16567,1,0,101,0,-101
16568,1,0,2,0,-2
16569,0,0,57,0,-57
16570,1,0,19,0,-19
16571,0,0,11,0,-11
16572,1,0,8,0,-8
16573,0,0,3,0,-3
16574,0,0,1,0,-1
16575,1,1,861,1400,539
16576,1,1,761,1459,698
16577,0,0,99,0,-99
16578,1,1,2264,1385,-879
16579,0,0,14,0,-14
16580,1,0,9,0,-9
16581,0,0,46,0,-46
16582,1,1,2404,1679,-725
16583,0,0,115,0,-115
16584,0,0,130,0,-130
16585,1,0,75,0,-75
16586,0,0,17,0,-17
16587,0,0,193,0,-193
16588,1,0,79,0,-79
16589,0,0,56,0,-56
16590,0,0,41,0,-41
16591,1,0,54,0,-54
16592,1,1,266,1897,1631
16593,0,0,38,0,-38
16594,1,0,6,0,-6
16595,1,1,593,1308,715
16596,0,0,27,0,-27
16597,1,1,327,2591,2264
16598,1,0,113,0,-113
16599,1,1,390,1241,851
16600,0,0,11,0,-11
16601,0,0,17,0,-17
16602,1,1,1268,2090,822
16603,1,0,1,0,-1
16604,0,0,35,0,-35
16605,1,1,289,1419,1130
16606,0,0,0,0,0
16607,1,0,17,0,-17
16608,1,1,1131,1934,803
16609,1,0,163,0,-163
16610,1,0,17,0,-17
16611,1,1,1196,1609,413
16612,1,0,77,0,-77
16613,1,1,585,1460,875
16614,0,0,131,0,-131
16615,1,0,79,0,-79
16616,1,0,3,0,-3
16617,1,1,114,2019,1905
16618,1,0,112,0,-112
16619,1,1,238,1869,1631
16620,1,0,30,0,-30
16621,0,0,20,0,-20
16622,0,0,7,0,-7
16623,0,0,33,0,-33
16624,0,0,3,0,-3
16625,1,1,29,1390,1361
16626,1,0,15,0,-15
16627,1,0,6,0,-6
16628,1,0,88,0,-88
16629,0,0,86,0,-86
16630,1,1,173,2943,2770
16631,1,1,946,1480,534
16632,1,0,96,0,-96
16633,1,0,46,0,-46
16634,1,1,64,1265,1201
16635,1,0,42,0,-42
16636,0,0,5,0,-5
16637,1,1,2743,1404,-1339
16638,1,1,268,1679,1411
16639,1,0,70,0,-70
16640,1,1,536,2386,1850
16641,1,0,3,0,-3
16642,0,0,139,0,-139
16643,0,0,79,0,-79
16644,0,0,149,0,-149
16645,1,1,1225,1424,199
16646,0,0,139,0,-139
16647,0,0,19,0,-19
16648,1,1,278,1789,1511
16649,0,0,0,0,0
16650,0,0,5,0,-5
16651,0,0,141,0,-141
16652,0,0,93,0,-93
16653,1,0,5,0,-5
16654,1,0,15,0,-15
16655,1,0,8,0,-8
16656,1,0,42,0,-42
16657,1,1,198,3828,3630
16658,1,1,15,6357,6342
16659,1,1,1021,1772,751
16660,1,0,24,0,-24
16661,0,0,8,0,-8
16662,1,0,5,0,-5
16663,0,0,8,0,-8
16664,1,1,723,1323,600
16665,1,1,154,1327,1173
16666,0,0,139,0,-139
16667,1,0,59,0,-59
16668,1,0,40,0,-40
16669,0,0,116,0,-116
16670,0,0,11,0,-11
16671,1,1,1106,1315,209
16672,1,0,26,0,-26
16673,1,0,20,0,-20
16674,1,0,40,0,-40
16675,0,0,27,0,-27
16676,1,0,8,0,-8
16677,1,1,604,1372,768
16678,1,0,109,0,-109
16679,0,0,155,0,-155
16680,1,1,414,1298,884
16681,1,1,200,1739,1539
16682,1,0,65,0,-65
16683,1,1,1351,1816,465
16684,1,1,271,2519,2248
16685,0,0,25,0,-25
16686,0,0,96,0,-96
16687,1,1,584,1708,1124
16688,1,1,248,1643,1395
16689,1,0,27,0,-27
16690,1,0,50,0,-50
16691,0,0,15,0,-15
16692,1,1,3288,2234,-1054
16693,0,0,15,0,-15
16694,1,0,105,0,-105
16695,0,0,88,0,-88
16696,1,0,17,0,-17
16697,1,1,590,1374,784
16698,1,0,1,0,-1
16699,0,0,63,0,-63
16700,1,0,179,0,-179
16701,1,1,598,1292,694
16702,0,0,29,0,-29
16703,0,0,13,0,-13
16704,1,1,140,2765,2625
16705,0,0,17,0,-17
16706,1,1,76,1679,1603
16707,1,1,924,1508,584
16708,0,0,162,0,-162
16709,1,1,1464,3225,1761
16710,1,0,162,0,-162
16711,1,0,42,0,-42
16712,1,1,1579,1300,-279
16713,1,1,1462,1294,-168
16714,1,0,50,0,-50
16715,0,0,51,0,-51
16716,0,0,73,0,-73
16717,1,0,1,0,-1
16718,1,1,570,1423,853
16719,0,0,43,0,-43
16720,0,0,254,0,-254
16721,1,1,484,1469,985
16722,1,0,119,0,-119
16723,1,0,22,0,-22
16724,1,1,798,1719,921
16725,1,0,43,0,-43
16726,0,0,164,0,-164
16727,0,0,253,0,-253
16728,1,1,983,1947,964
16729,1,0,38,0,-38
16730,0,0,31,0,-31
16731,1,0,9,0,-9
16732,0,0,7,0,-7
16733,0,0,3,0,-3
16734,0,0,0,0,0
16735,1,0,5,0,-5
16736,0,0,95,0,-95
16737,1,1,302,1725,1423
16738,0,0,85,0,-85
16739,1,0,19,0,-19
16740,0,0,9,0,-9
16741,0,0,61,0,-61
16742,1,0,12,0,-12
16743,1,0,3,0,-3
16744,1,1,719,1256,537
16745,1,1,211,1805,1594
16746,0,0,8,0,-8
16747,1,1,100,1257,1157
16748,1,1,1106,1447,341
16749,0,0,36,0,-36
16750,0,0,60,0,-60
16751,0,0,25,0,-25
16752,1,0,63,0,-63
16753,1,0,40,0,-40
16754,1,1,66,2079,2013
16755,1,0,33,0,-33
16756,0,0,7,0,-7
16757,1,1,1896,1840,-56
16758,0,0,18,0,-18
16759,1,0,62,0,-62
16760,1,0,3,0,-3
16761,0,0,8,0,-8
16762,1,1,420,1622,1202
16763,0,0,105,0,-105
16764,1,1,257,1442,1185
16765,1,0,6,0,-6
16766,1,1,205,1293,1088
16767,0,0,27,0,-27
16768,1,1,72,1269,1197
16769,1,1,113,1239,1126
16770,1,1,516,1290,774
16771,1,1,870,1868,998
16772,0,0,72,0,-72
16773,1,1,1144,1420,276
16774,0,0,36,0,-36
16775,1,0,0,0,0
16776,0,0,10,0,-10
16777,0,0,8,0,-8
16778,0,0,74,0,-74
16779,1,1,325,1394,1069
16780,0,0,51,0,-51
16781,1,0,50,0,-50
16782,1,0,7,0,-7
16783,0,0,129,0,-129
16784,1,0,17,0,-17
16785,1,0,48,0,-48
16786,0,0,71,0,-71
16787,1,0,2,0,-2
16788,0,0,1,0,-1
16789,0,0,48,0,-48
16790,1,1,121,1522,1401
16791,1,1,188,1713,1525
16792,1,0,72,0,-72
16793,1,0,9,0,-9
16794,0,0,8,0,-8
16795,1,1,154,1404,1250
16796,1,1,358,1791,1433
16797,0,0,102,0,-102
16798,1,1,2088,1513,-575
16799,1,0,57,0,-57
16800,1,0,10,0,-10
16801,1,1,631,2161,1530
16802,1,1,230,1303,1073
16803,1,1,339,2620,2281
16804,1,1,139,1540,1401
16805,1,1,239,1938,1699
16806,0,0,40,0,-40
16807,0,0,151,0,-151
16808,1,0,46,0,-46
16809,0,0,115,0,-115
16810,1,0,27,0,-27
16811,1,1,1197,1311,114
16812,1,1,997,1344,347
16813,1,1,57,1439,1382
16814,0,0,62,0,-62
16815,0,0,280,0,-280
16816,1,1,779,1318,539
16817,1,1,548,1676,1128
16818,1,0,42,0,-42
16819,1,0,23,0,-23
16820,1,0,53,0,-53
16821,1,0,12,0,-12
16822,0,0,5,0,-5
16823,1,1,705,1362,657
16824,1,1,603,1821,1218
16825,0,0,24,0,-24
16826,1,0,28,0,-28
16827,1,1,1884,1335,-549
16828,1,1,1027,4107,3080
16829,0,0,165,0,-165
16830,1,1,187,2549,2362
16831,1,1,978,1286,308
16832,1,1,1082,8137,7055
16833,0,0,1,0,-1
16834,0,0,78,0,-78
16835,0,0,77,0,-77
16836,1,1,88,2543,2455
16837,1,1,18,1957,1939
16838,1,0,12,0,-12
16839,0,0,102,0,-102
16840,1,1,204,2812,2608
16841,1,0,21,0,-21
16842,1,0,22,0,-22
16843,1,1,264,1242,978
16844,1,1,806,1601,795
16845,1,1,1049,1753,704
16846,0,0,110,0,-110
16847,0,0,91,0,-91
16848,0,0,46,0,-46
16849,0,0,1,0,-1
16850,1,1,275,1413,1138
16851,1,1,369,1304,935
16852,0,0,96,0,-96
16853,1,0,272,0,-272
16854,0,0,31,0,-31
16855,1,1,1070,2133,1063
16856,1,1,151,1816,1665
16857,1,1,1599,1572,-27
16858,0,0,119,0,-119
16859,1,0,13,0,-13
16860,1,0,23,0,-23
16861,1,1,96,1843,1747
16862,0,0,63,0,-63
16863,0,0,244,0,-244
16864,1,0,5,0,-5
16865,1,0,23,0,-23
16866,0,0,15,0,-15
16867,0,0,173,0,-173
16868,1,1,219,1423,1204
16869,1,1,375,1442,1067
16870,1,0,2,0,-2
16871,0,0,7,0,-7
16872,1,1,625,1651,1026
16873,0,0,38,0,-38
16874,1,1,951,1361,410
16875,0,0,4,0,-4
16876,0,0,61,0,-61
16877,0,0,68,0,-68
16878,0,0,108,0,-108
16879,0,0,112,0,-112
16880,1,1,1123,1734,611
16881,1,0,131,0,-131
16882,1,0,9,0,-9
16883,1,0,6,0,-6
16884,1,1,273,1468,1195
16885,0,0,35,0,-35
16886,0,0,8,0,-8
16887,0,0,55,0,-55
16888,1,0,50,0,-50
16889,1,0,305,0,-305
16890,1,0,1,0,-1
16891,0,0,8,0,-8
16892,0,0,88,0,-88
16893,1,1,232,1430,1198
16894,1,0,69,0,-69
16895,1,1,1727,1309,-418
16896,1,1,215,1326,1111
16897,0,0,142,0,-142
16898,1,1,227,1443,1216
16899,1,0,3,0,-3
16900,0,0,26,0,-26
16901,0,0,2,0,-2
16902,0,0,10,0,-10
16903,1,1,242,1810,1568
16904,1,1,1703,1755,52
16905,0,0,88,0,-88
16906,1,1,437,1553,1116
16907,1,0,18,0,-18
16908,0,0,150,0,-150
16909,0,0,163,0,-163
16910,1,1,482,1333,851
16911,1,0,11,0,-11
16912,0,0,4,0,-4
16913,1,1,755,1271,516
16914,1,0,52,0,-52
16915,1,1,49,1364,1315
16916,1,1,266,1515,1249
16917,0,0,171,0,-171
16918,0,0,5,0,-5
16919,0,0,41,0,-41
16920,1,1,689,1333,644
16921,1,0,267,0,-267
16922,0,0,95,0,-95
16923,1,1,543,1753,1210
16924,1,0,114,0,-114
16925,1,0,25,0,-25
16926,0,0,53,0,-53
16927,1,1,304,1327,1023
16928,1,0,53,0,-53
16929,1,1,204,1453,1249
16930,1,1,1048,2186,1138
16931,1,0,6,0,-6
16932,1,0,26,0,-26
16933,1,1,320,1358,1038
16934,0,0,6,0,-6
16935,1,1,424,1769,1345
16936,0,0,162,0,-162
16937,1,1,175,1258,1083
16938,1,1,104,1776,1672
16939,1,1,17,1271,1254
16940,1,0,1,0,-1
16941,0,0,3,0,-3
16942,1,0,0,0,0
16943,0,0,19,0,-19
16944,0,0,60,0,-60
16945,0,0,81,0,-81
16946,0,0,28,0,-28
16947,1,0,43,0,-43
16948,1,1,28,1416,1388
16949,1,0,4,0,-4
16950,0,0,13,0,-13
16951,0,0,61,0,-61
16952,1,0,7,0,-7
16953,1,0,32,0,-32
16954,1,0,44,0,-44
16955,1,0,255,0,-255
16956,1,1,895,1821,926
16957,1,0,9,0,-9
16958,1,1,68,1911,1843
16959,1,1,839,1711,872
16960,0,0,203,0,-203
16961,1,0,7,0,-7
16962,1,1,383,1366,983
16963,0,0,37,0,-37
16964,0,0,27,0,-27
16965,1,0,1,0,-1
16966,1,1,528,1379,851
16967,1,1,565,1251,686
16968,0,0,12,0,-12
16969,1,0,137,0,-137
16970,0,0,18,0,-18
16971,0,0,1,0,-1
16972,0,0,76,0,-76
16973,1,0,39,0,-39
16974,1,1,362,1641,1279
16975,1,1,176,1689,1513
16976,0,0,16,0,-16
16977,1,1,121,1921,1800
16978,1,1,421,1812,1391
16979,0,0,80,0,-80
16980,0,0,37,0,-37
16981,0,0,35,0,-35
16982,1,0,18,0,-18
16983,0,0,3,0,-3
16984,0,0,44,0,-44
16985,0,0,27,0,-27
16986,0,0,122,0,-122
16987,1,0,43,0,-43
16988,1,1,60,1349,1289
16989,0,0,35,0,-35
16990,1,1,260,1717,1457
16991,0,0,128,0,-128
16992,0,0,3,0,-3
16993,0,0,24,0,-24
16994,1,1,2171,2303,132
16995,1,0,47,0,-47
16996,0,0,12,0,-12
16997,0,0,274,0,-274
16998,0,0,33,0,-33
16999,0,0,88,0,-88
17000,1,1,1800,1448,-352
17001,1,0,66,0,-66
17002,1,1,2092,2298,206
17003,0,0,122,0,-122
17004,1,0,62,0,-62
17005,1,1,73,2747,2674
17006,0,0,37,0,-37
17007,0,0,21,0,-21
17008,0,0,14,0,-14
17009,1,0,44,0,-44
17010,1,0,16,0,-16
17011,1,0,9,0,-9
17012,1,0,2,0,-2
17013,0,0,176,0,-176
17014,1,0,24,0,-24
17015,0,0,29,0,-29
17016,1,1,268,1276,1008
17017,1,0,21,0,-21
17018,0,0,8,0,-8
17019,1,0,18,0,-18
17020,0,0,33,0,-33
17021,0,0,2,0,-2
17022,1,1,102,1332,1230
