ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
1045,1,0,46,0,-46
1046,1,1,178,1542,1364
1047,0,0,78,0,-78
1048,0,0,186,0,-186
1049,1,1,730,1429,699
1050,1,1,387,1332,945
1051,0,0,58,0,-58
1052,0,0,21,0,-21
1053,1,0,9,0,-9
1054,1,0,27,0,-27
1055,1,1,690,1465,775
1056,1,0,20,0,-20
1057,1,0,10,0,-10
1058,1,1,167,1328,1161
1059,0,0,64,0,-64
1060,1,1,199,1234,1035
1061,1,1,210,1327,1117
1062,1,1,901,1315,414
1063,1,1,1104,1322,218
1064,0,0,32,0,-32
1065,1,0,98,0,-98
1066,1,1,864,1442,578
1067,0,0,7,0,-7
1068,0,0,15,0,-15
1069,1,1,462,1693,1231
1070,1,0,73,0,-73
1071,1,1,543,1420,877
1072,1,1,162,1838,1676
1073,1,1,64,1273,1209
1074,1,1,411,1375,964
1075,1,0,77,0,-77
1076,1,0,0,0,0
1077,1,0,71,0,-71
1078,1,1,398,2416,2018
1079,1,0,17,0,-17
1080,0,0,10,0,-10
1081,1,1,522,1517,995
1082,0,0,24,0,-24
1083,0,0,60,0,-60
1084,1,0,50,0,-50
1085,0,0,61,0,-61
1086,1,0,15,0,-15
1087,0,0,47,0,-47
1088,1,1,345,1218,873
1089,1,0,37,0,-37
1090,1,0,61,0,-61
1091,1,0,95,0,-95
1092,1,0,80,0,-80
1093,1,1,1486,1205,-281
1094,1,1,524,1226,702
1095,1,1,789,1201,412
1096,0,0,9,0,-9
1097,1,0,0,0,0
1098,1,1,118,1233,1115
1099,1,0,13,0,-13
1100,1,1,654,1945,1291
1101,1,0,19,0,-19
1102,1,1,1321,1267,-54
1103,1,1,280,2959,2679
1104,0,0,19,0,-19
1105,1,0,27,0,-27
1106,1,1,44,1283,1239
1107,1,0,11,0,-11
1108,1,1,344,1851,1507
1109,1,1,38,2366,2328
1110,1,1,42,1939,1897
1111,1,0,10,0,-10
1112,1,1,1667,1274,-393
1113,1,1,401,1626,1225
1114,1,0,82,0,-82
1115,0,0,144,0,-144
1116,1,1,536,1441,905
1117,1,1,601,2001,1400
1118,0,0,4,0,-4
1119,0,0,12,0,-12
1120,1,1,730,1627,897
1121,1,1,327,5984,5657
1122,1,1,511,2096,1585
1123,1,0,1,0,-1
1124,0,0,5,0,-5
1125,0,0,3,0,-3
1126,1,0,5,0,-5
1127,0,0,17,0,-17
1128,0,0,87,0,-87
1129,1,1,327,1246,919
1130,0,0,46,0,-46
1131,0,0,167,0,-167
1132,0,0,77,0,-77
1133,0,0,20,0,-20
1134,0,0,139,0,-139
1135,1,1,291,1433,1142
1136,1,1,1631,1878,247
1137,1,0,39,0,-39
1138,0,0,48,0,-48
1139,1,1,85,1480,1395
1140,1,1,213,1685,1472
1141,1,0,0,0,0
1142,1,1,855,1499,644
1143,1,0,2,0,-2
1144,0,0,140,0,-140
1145,0,0,11,0,-11
1146,0,0,33,0,-33
1147,1,1,106,1210,1104
1148,0,0,210,0,-210
1149,1,1,222,1225,1003
1150,0,0,75,0,-75
1151,0,0,113,0,-113
1152,1,1,139,1275,1136
1153,1,0,68,0,-68
1154,1,1,355,1994,1639
1155,0,0,94,0,-94
1156,1,0,49,0,-49
1157,0,0,32,0,-32
1158,1,1,16,1214,1198
1159,0,0,71,0,-71
1160,1,0,13,0,-13
1161,1,0,5,0,-5
1162,0,0,278,0,-278
1163,0,0,40,0,-40
1164,0,0,29,0,-29
1165,0,0,15,0,-15
1166,1,0,16,0,-16
1167,0,0,24,0,-24
1168,0,0,49,0,-49
1169,1,1,1033,3080,2047
1170,1,1,635,1232,597
1171,0,0,7,0,-7
1172,0,0,37,0,-37
1173,1,0,41,0,-41
1174,1,1,352,1843,1491
1175,0,0,90,0,-90
1176,0,0,27,0,-27
1177,0,0,52,0,-52
1178,1,0,46,0,-46
1179,1,0,23,0,-23
1180,0,0,77,0,-77
1181,0,0,1,0,-1
1182,1,1,101,1212,1111
1183,0,0,19,0,-19
1184,0,0,31,0,-31
1185,0,0,63,0,-63
1186,0,0,6,0,-6
1187,0,0,256,0,-256
1188,0,0,71,0,-71
1189,0,0,18,0,-18
1190,1,0,29,0,-29
1191,1,1,1357,1381,24
1192,1,0,7,0,-7
1193,0,0,205,0,-205
1194,1,0,67,0,-67
1195,0,0,53,0,-53
1196,0,0,63,0,-63
1197,1,0,8,0,-8
1198,1,0,99,0,-99
1199,1,1,238,1270,1032
1200,0,0,47,0,-47
1201,1,1,608,1251,643
1202,1,0,67,0,-67
1203,0,0,99,0,-99
1204,0,0,51,0,-51
1205,1,1,247,1262,1015
1206,1,1,173,1208,1035
1207,0,0,73,0,-73
1208,0,0,26,0,-26
1209,1,1,929,1527,598
1210,1,0,78,0,-78
1211,1,1,104,1513,1409
1212,0,0,57,0,-57
1213,0,0,99,0,-99
1214,1,0,41,0,-41
1215,0,0,124,0,-124
1216,1,1,1101,1589,488
1217,0,0,41,0,-41
1218,1,1,615,2185,1570
1219,0,0,21,0,-21
1220,0,0,10,0,-10
1221,1,0,41,0,-41
1222,1,1,2183,1712,-471
1223,0,0,106,0,-106
1224,1,0,72,0,-72
1225,1,1,1756,1999,243
1226,1,0,82,0,-82
1227,0,0,72,0,-72
1228,1,1,557,1371,814
1229,1,0,95,0,-95
1230,1,1,346,1475,1129
1231,1,0,37,0,-37
1232,1,1,320,1546,1226
1233,0,0,65,0,-65
1234,0,0,84,0,-84
1235,1,1,43,1506,1463
1236,1,0,70,0,-70
1237,0,0,21,0,-21
1238,1,0,87,0,-87
1239,0,0,74,0,-74
1240,1,0,31,0,-31
1241,1,1,938,1428,490
1242,0,0,46,0,-46
1243,0,0,6,0,-6
1244,1,0,51,0,-51
1245,0,0,172,0,-172
1246,1,1,181,3091,2910
1247,1,1,311,1312,1001
1248,1,0,84,0,-84
1249,0,0,18,0,-18
1250,1,0,26,0,-26
1251,1,0,3,0,-3
1252,0,0,87,0,-87
1253,0,0,15,0,-15
1254,0,0,45,0,-45
1255,1,0,19,0,-19
1256,1,1,376,1321,945
1257,0,0,22,0,-22
1258,0,0,26,0,-26
1259,1,1,656,1251,595
1260,0,0,119,0,-119
1261,1,0,48,0,-48
1262,1,0,7,0,-7
1263,1,1,287,1293,1006
1264,1,1,66,1293,1227
1265,1,0,6,0,-6
1266,1,0,3,0,-3
1267,0,0,50,0,-50
1268,0,0,15,0,-15
1269,0,0,1,0,-1
1270,1,1,936,1389,453
1271,1,1,428,1323,895
1272,0,0,1,0,-1
1273,0,0,82,0,-82
1274,1,0,15,0,-15
1275,1,1,237,1312,1075
1276,1,1,271,1442,1171
1277,1,1,735,1569,834
1278,0,0,7,0,-7
1279,1,0,57,0,-57
1280,1,1,291,1848,1557
1281,1,0,28,0,-28
1282,1,1,29,1695,1666
1283,1,0,18,0,-18
1284,0,0,64,0,-64
1285,1,1,220,1644,1424
1286,0,0,92,0,-92
1287,1,1,819,2033,1214
1288,1,1,376,1362,986
1289,0,0,94,0,-94
1290,1,1,385,1734,1349
1291,0,0,46,0,-46
1292,0,0,9,0,-9
1293,1,1,291,1265,974
1294,1,0,93,0,-93
1295,0,0,84,0,-84
1296,0,0,5,0,-5
1297,1,0,6,0,-6
1298,1,0,24,0,-24
1299,0,0,28,0,-28
1300,1,0,17,0,-17
1301,1,1,320,1228,908
1302,0,0,10,0,-10
1303,1,1,97,1290,1193
1304,0,0,75,0,-75
1305,1,1,264,1280,1016
1306,1,0,14,0,-14
1307,1,0,87,0,-87
1308,1,0,55,0,-55
1309,0,0,77,0,-77
1310,0,0,42,0,-42
1311,1,1,93,1509,1416
1312,1,0,37,0,-37
1313,1,1,501,1423,922
1314,1,1,305,1775,1470
1315,0,0,7,0,-7
1316,1,1,966,1302,336
1317,1,1,40,1484,1444
1318,1,0,10,0,-10
1319,1,0,23,0,-23
1320,1,1,504,1400,896
1321,0,0,5,0,-5
1322,1,1,535,1236,701
1323,0,0,46,0,-46
1324,0,0,190,0,-190
1325,1,1,721,1214,493
1326,1,1,70,1398,1328
1327,1,0,10,0,-10
1328,1,0,28,0,-28
1329,1,1,213,1459,1246
1330,1,0,73,0,-73
1331,1,1,2280,1833,-447
1332,0,0,19,0,-19
1333,0,0,131,0,-131
1334,1,1,288,1545,1257
1335,1,0,67,0,-67
1336,1,0,38,0,-38
1337,1,0,43,0,-43
1338,1,0,105,0,-105
1339,0,0,9,0,-9
1340,1,1,442,1219,777
1341,1,0,4,0,-4
1342,1,0,225,0,-225
1343,1,0,60,0,-60
1344,1,1,120,1721,1601
1345,1,0,65,0,-65
1346,1,1,1155,1273,118
1347,1,0,16,0,-16
1348,0,0,6,0,-6
1349,1,1,127,1247,1120
1350,0,0,39,0,-39
1351,0,0,18,0,-18
1352,1,1,20,1642,1622
1353,1,0,35,0,-35
1354,1,1,556,1201,645
1355,0,0,29,0,-29
1356,0,0,15,0,-15
1357,0,0,17,0,-17
1358,1,1,450,1300,850
1359,0,0,13,0,-13
1360,0,0,9,0,-9
1361,1,1,80,1416,1336
1362,1,0,10,0,-10
1363,0,0,9,0,-9
1364,0,0,56,0,-56
1365,1,1,507,3123,2616
1366,0,0,80,0,-80
1367,0,0,7,0,-7
1368,0,0,23,0,-23
1369,1,1,419,1390,971
1370,0,0,64,0,-64
1371,1,1,1213,1742,529
1372,0,0,2,0,-2
1373,1,0,2,0,-2
1374,0,0,11,0,-11
1375,1,1,165,4073,3908
1376,1,1,162,1576,1414
1377,0,0,34,0,-34
1378,1,1,508,1373,865
1379,1,0,42,0,-42
1380,1,0,1,0,-1
1381,0,0,5,0,-5
1382,1,1,1099,1878,779
1383,0,0,0,0,0
1384,1,1,340,1223,883
1385,0,0,76,0,-76
1386,1,0,102,0,-102
1387,0,0,59,0,-59
1388,1,1,721,1779,1058
1389,1,0,55,0,-55
1390,1,0,10,0,-10
1391,1,1,1749,1573,-176
1392,1,1,204,2309,2105
1393,0,0,4,0,-4
1394,1,1,1408,1546,138
1395,0,0,57,0,-57
1396,1,1,1085,1461,376
1397,1,1,309,1449,1140
1398,1,0,29,0,-29
1399,1,1,265,1589,1324
1400,1,1,245,1544,1299
1401,0,0,85,0,-85
1402,1,0,13,0,-13
1403,1,1,1067,1405,338
1404,0,0,52,0,-52
1405,1,0,16,0,-16
1406,1,1,486,1535,1049
1407,1,0,18,0,-18
1408,0,0,0,0,0
1409,1,0,34,0,-34
1410,0,0,39,0,-39
1411,1,0,18,0,-18
1412,1,0,43,0,-43
1413,0,0,34,0,-34
1414,1,1,33,2298,2265
1415,0,0,31,0,-31
1416,0,0,2,0,-2
1417,0,0,15,0,-15
1418,0,0,111,0,-111
1419,0,0,31,0,-31
1420,0,0,53,0,-53
1421,0,0,60,0,-60
1422,0,0,132,0,-132
1423,0,0,57,0,-57
1424,0,0,6,0,-6
1425,1,0,76,0,-76
1426,0,0,8,0,-8
1427,1,1,329,1368,1039
1428,1,0,100,0,-100
1429,0,0,48,0,-48
1430,1,1,230,1476,1246
1431,0,0,13,0,-13
1432,1,1,193,2309,2116
1433,0,0,60,0,-60
1434,0,0,24,0,-24
1435,1,1,1459,1715,256
1436,0,0,64,0,-64
1437,1,1,114,1513,1399
1438,0,0,3,0,-3
1439,1,0,53,0,-53
1440,0,0,33,0,-33
1441,1,0,38,0,-38
1442,1,1,431,1918,1487
1443,1,0,139,0,-139
1444,0,0,127,0,-127
1445,1,0,30,0,-30
1446,1,0,84,0,-84
1447,1,1,76,1469,1393
1448,0,0,37,0,-37
1449,1,0,126,0,-126
1450,1,0,27,0,-27
1451,0,0,18,0,-18
1452,1,0,5,0,-5
1453,0,0,120,0,-120
1454,1,0,166,0,-166
1455,1,0,61,0,-61
1456,1,1,461,1589,1128
1457,1,0,55,0,-55
1458,1,0,0,0,0
1459,1,0,110,0,-110
1460,1,1,682,1444,762
1461,1,1,215,1828,1613
1462,1,0,2,0,-2
1463,1,0,142,0,-142
1464,1,1,148,1571,1423
1465,1,0,31,0,-31
1466,1,1,743,1271,528
1467,1,1,1199,1206,7
1468,0,0,39,0,-39
1469,1,0,103,0,-103
1470,1,1,182,1409,1227
1471,0,0,63,0,-63
1472,0,0,123,0,-123
1473,0,0,18,0,-18
1474,0,0,56,0,-56
1475,0,0,7,0,-7
1476,1,0,15,0,-15
1477,0,0,137,0,-137
1478,1,1,1055,1389,334
1479,1,0,86,0,-86
1480,1,0,14,0,-14
1481,1,1,432,1361,929
1482,0,0,9,0,-9
1483,0,0,62,0,-62
1484,1,1,106,1312,1206
1485,1,0,15,0,-15
1486,1,0,42,0,-42
1487,0,0,7,0,-7
1488,0,0,31,0,-31
1489,1,0,24,0,-24
1490,0,0,46,0,-46
1491,1,0,28,0,-28
1492,0,0,18,0,-18
1493,1,0,87,0,-87
1494,0,0,55,0,-55
1495,1,1,463,1434,971
1496,1,0,6,0,-6
1497,0,0,19,0,-19
1498,1,1,1832,1272,-560
1499,0,0,23,0,-23
1500,1,1,199,1247,1048
1501,0,0,37,0,-37
1502,1,0,68,0,-68
1503,1,0,26,0,-26
1504,1,0,11,0,-11
1505,0,0,39,0,-39
1506,0,0,16,0,-16
1507,0,0,38,0,-38
1508,0,0,30,0,-30
1509,1,1,454,1235,781
1510,0,0,75,0,-75
1511,0,0,54,0,-54
1512,0,0,22,0,-22
1513,0,0,60,0,-60
1514,0,0,88,0,-88
1515,1,0,54,0,-54
1516,0,0,84,0,-84
1517,0,0,7,0,-7
1518,0,0,142,0,-142
1519,1,1,712,1292,580
1520,0,0,29,0,-29
1521,1,0,19,0,-19
1522,1,1,961,1964,1003
1523,1,1,64,1665,1601
1524,1,0,5,0,-5
1525,0,0,61,0,-61
1526,1,0,23,0,-23
1527,1,1,69,1350,1281
1528,1,1,70,2589,2519
1529,1,0,23,0,-23
1530,1,0,111,0,-111
1531,1,1,34,2581,2547
1532,0,0,33,0,-33
1533,1,1,2007,1540,-467
1534,1,0,3,0,-3
1535,1,1,138,1494,1356
1536,1,1,1290,1240,-50
1537,0,0,14,0,-14
1538,0,0,32,0,-32
1539,1,1,204,1393,1189
1540,0,0,44,0,-44
1541,1,0,17,0,-17
1542,0,0,24,0,-24
1543,0,0,20,0,-20
1544,1,1,360,1222,862
1545,1,0,2,0,-2
1546,1,1,696,1557,861
1547,1,0,17,0,-17
1548,0,0,97,0,-97
1549,0,0,47,0,-47
1550,1,0,168,0,-168
1551,0,0,13,0,-13
1552,0,0,9,0,-9
1553,0,0,142,0,-142
1554,1,0,83,0,-83
1555,0,0,0,0,0
1556,0,0,80,0,-80
1557,1,0,39,0,-39
1558,1,0,88,0,-88
1559,0,0,14,0,-14
1560,1,1,250,1853,1603
1561,1,1,33,1234,1201
1562,1,1,639,1259,620
1563,0,0,4,0,-4
1564,1,1,62,2003,1941
1565,1,1,715,2033,1318
1566,0,0,32,0,-32
1567,0,0,181,0,-181
1568,0,0,1,0,-1
1569,1,0,10,0,-10
1570,1,0,1,0,-1
1571,1,0,111,0,-111
1572,1,0,116,0,-116
1573,0,0,50,0,-50
1574,1,1,254,1653,1399
1575,0,0,132,0,-132
1576,1,1,86,2084,1998
1577,1,0,17,0,-17
1578,1,1,88,1627,1539
1579,0,0,84,0,-84
1580,0,0,52,0,-52
1581,0,0,13,0,-13
1582,1,0,69,0,-69
1583,0,0,31,0,-31
1584,0,0,86,0,-86
1585,0,0,143,0,-143
1586,1,1,843,1223,380
1587,0,0,27,0,-27
1588,1,1,191,1363,1172
1589,1,1,526,1210,684
1590,1,0,6,0,-6
1591,0,0,122,0,-122
1592,1,1,142,1291,1149
1593,0,0,4,0,-4
1594,1,1,968,2146,1178
1595,0,0,2,0,-2
1596,0,0,88,0,-88
1597,1,0,91,0,-91
1598,1,0,125,0,-125
1599,1,1,825,1334,509
1600,0,0,5,0,-5
1601,0,0,11,0,-11
1602,0,0,54,0,-54
1603,0,0,2,0,-2
1604,1,0,44,0,-44
1605,0,0,26,0,-26
1606,0,0,120,0,-120
1607,1,1,104,1227,1123
1608,1,0,7,0,-7
1609,1,1,270,1933,1663
1610,0,0,2,0,-2
1611,0,0,35,0,-35
1612,1,0,46,0,-46
1613,0,0,49,0,-49
1614,0,0,4,0,-4
1615,1,1,901,1212,311
1616,1,1,535,1485,950
1617,1,0,51,0,-51
1618,0,0,5,0,-5
1619,1,1,677,1243,566
1620,1,1,84,1364,1280
1621,0,0,23,0,-23
1622,0,0,0,0,0
1623,1,1,911,2163,1252
1624,0,0,70,0,-70
1625,1,1,324,1261,937
1626,0,0,180,0,-180
1627,1,0,41,0,-41
1628,1,0,36,0,-36
1629,1,1,1012,1246,234
1630,0,0,68,0,-68
1631,1,1,682,1681,999
1632,1,1,703,1378,675
1633,0,0,52,0,-52
1634,0,0,51,0,-51
1635,1,1,552,1706,1154
1636,1,0,5,0,-5
1637,0,0,1,0,-1
1638,0,0,77,0,-77
1639,1,1,449,1342,893
1640,1,0,26,0,-26
1641,0,0,44,0,-44
1642,0,0,109,0,-109
1643,1,0,28,0,-28
1644,1,0,23,0,-23
1645,1,1,1508,1314,-194
1646,0,0,31,0,-31
1647,1,1,856,1355,499
1648,0,0,41,0,-41
1649,0,0,7,0,-7
1650,1,1,104,1589,1485
1651,1,0,23,0,-23
1652,1,1,1233,1531,298
1653,1,0,78,0,-78
1654,1,0,33,0,-33
1655,1,0,24,0,-24
1656,0,0,1,0,-1
1657,1,1,431,1206,775
1658,0,0,4,0,-4
1659,0,0,6,0,-6
1660,1,1,1038,2018,980
1661,1,1,705,1231,526
1662,1,0,13,0,-13
1663,0,0,17,0,-17
1664,0,0,28,0,-28
1665,0,0,12,0,-12
1666,0,0,10,0,-10
1667,1,0,5,0,-5
1668,1,0,10,0,-10
1669,1,0,17,0,-17
1670,1,1,541,2087,1546
1671,0,0,79,0,-79
1672,1,0,62,0,-62
1673,1,1,364,1421,1057
1674,1,1,122,1412,1290
1675,0,0,60,0,-60
1676,0,0,118,0,-118
1677,1,0,64,0,-64
1678,1,0,23,0,-23
1679,1,1,1938,1233,-705
1680,1,0,69,0,-69
1681,1,0,67,0,-67
1682,0,0,39,0,-39
1683,1,1,1768,1271,-497
1684,1,1,244,1980,1736
1685,1,0,17,0,-17
1686,0,0,74,0,-74
1687,1,1,360,4252,3892
1688,1,0,13,0,-13
1689,0,0,131,0,-131
1690,0,0,77,0,-77
1691,0,0,28,0,-28
1692,1,1,1109,1205,96
1693,0,0,4,0,-4
1694,1,0,67,0,-67
1695,0,0,14,0,-14
1696,0,0,17,0,-17
1697,1,1,3244,1441,-1803
1698,1,1,42,2375,2333
1699,0,0,49,0,-49
1700,0,0,16,0,-16
1701,0,0,249,0,-249
1702,1,0,18,0,-18
1703,1,1,308,3114,2806
1704,1,0,94,0,-94
1705,0,0,2,0,-2
1706,1,0,7,0,-7
1707,1,1,313,2003,1690
1708,1,0,54,0,-54
1709,1,1,800,1386,586
1710,1,0,116,0,-116
1711,0,0,8,0,-8
1712,0,0,47,0,-47
1713,1,1,3699,1537,-2162
1714,0,0,22,0,-22
1715,0,0,26,0,-26
1716,1,1,739,1423,684
1717,0,0,35,0,-35
1718,0,0,19,0,-19
1719,0,0,224,0,-224
1720,1,1,387,1289,902
1721,1,0,1,0,-1
1722,1,0,2,0,-2
1723,0,0,118,0,-118
1724,0,0,1,0,-1
1725,0,0,25,0,-25
1726,0,0,18,0,-18
1727,0,0,0,0,0
1728,1,0,144,0,-144
1729,0,0,33,0,-33
1730,0,0,36,0,-36
1731,1,1,468,1988,1520
1732,1,1,191,1232,1041
1733,0,0,25,0,-25
1734,1,0,77,0,-77
1735,1,1,370,1351,981
1736,0,0,71,0,-71
1737,1,1,278,1535,1257
1738,0,0,54,0,-54
1739,0,0,43,0,-43
1740,0,0,32,0,-32
1741,1,1,137,1267,1130
1742,0,0,10,0,-10
1743,1,1,258,1362,1104
1744,0,0,19,0,-19
1745,1,0,41,0,-41
1746,1,0,93,0,-93
1747,0,0,126,0,-126
1748,0,0,10,0,-10
1749,0,0,88,0,-88
1750,1,1,246,1527,1281
1751,1,1,152,1566,1414
1752,1,1,127,1308,1181
1753,0,0,31,0,-31
1754,1,0,18,0,-18
1755,0,0,4,0,-4
1756,1,1,164,1272,1108
1757,0,0,79,0,-79
1758,1,0,15,0,-15
1759,1,0,95,0,-95
1760,1,0,35,0,-35
1761,1,1,2078,1885,-193
1762,1,1,974,1434,460
1763,0,0,52,0,-52
1764,1,1,917,2589,1672
1765,1,0,40,0,-40
1766,0,0,17,0,-17
1767,1,1,440,1348,908
1768,1,1,16,1487,1471
1769,0,0,39,0,-39
1770,1,1,200,1387,1187
1771,1,1,972,1334,362
1772,1,0,74,0,-74
1773,1,0,98,0,-98
1774,0,0,32,0,-32
1775,0,0,0,0,0
1776,1,1,61,1677,1616
1777,0,0,75,0,-75
1778,0,0,60,0,-60
1779,0,0,31,0,-31
1780,1,1,328,1764,1436
1781,0,0,48,0,-48
1782,1,0,3,0,-3
1783,0,0,34,0,-34
1784,0,0,64,0,-64
1785,1,0,11,0,-11
1786,0,0,8,0,-8
1787,1,1,642,1316,674
1788,0,0,327,0,-327
1789,0,0,20,0,-20
1790,0,0,5,0,-5
1791,0,0,3,0,-3
1792,1,1,429,1577,1148
1793,0,0,11,0,-11
1794,1,0,42,0,-42
1795,1,0,67,0,-67
1796,0,0,73,0,-73
1797,0,0,45,0,-45
1798,1,1,544,1376,832
1799,1,0,27,0,-27
1800,1,1,126,1679,1553
1801,1,0,40,0,-40
1802,0,0,93,0,-93
1803,1,0,10,0,-10
1804,1,1,1644,2049,405
1805,1,1,600,1378,778
1806,1,0,18,0,-18
1807,1,1,2575,1403,-1172
1808,0,0,20,0,-20
1809,0,0,8,0,-8
1810,1,1,979,1241,262
1811,1,0,46,0,-46
1812,0,0,24,0,-24
1813,0,0,14,0,-14
1814,1,0,111,0,-111
1815,1,0,110,0,-110
1816,0,0,33,0,-33
1817,0,0,1,0,-1
1818,0,0,10,0,-10
1819,0,0,5,0,-5
1820,1,1,179,1251,1072
1821,1,1,147,1515,1368
1822,0,0,131,0,-131
1823,1,0,6,0,-6
1824,1,0,19,0,-19
1825,1,1,489,1332,843
1826,1,0,15,0,-15
1827,0,0,90,0,-90
1828,1,0,75,0,-75
1829,0,0,55,0,-55
1830,0,0,151,0,-151
1831,0,0,106,0,-106
1832,1,0,1,0,-1
1833,0,0,169,0,-169
1834,1,1,1623,1720,97
1835,1,1,53,1859,1806
1836,1,0,20,0,-20
1837,0,0,30,0,-30
1838,0,0,29,0,-29
1839,1,1,829,1309,480
1840,1,0,71,0,-71
1841,0,0,302,0,-302
1842,1,1,166,1665,1499
1843,1,0,82,0,-82
1844,1,0,3,0,-3
1845,1,0,8,0,-8
1846,0,0,158,0,-158
1847,1,0,3,0,-3
1848,1,0,22,0,-22
1849,1,0,75,0,-75
1850,1,0,12,0,-12
1851,0,0,7,0,-7
1852,1,0,53,0,-53
1853,0,0,23,0,-23
1854,1,0,89,0,-89
1855,1,0,151,0,-151
1856,1,1,1111,1312,201
1857,1,0,101,0,-101
1858,1,0,1,0,-1
1859,1,0,94,0,-94
1860,1,1,498,1215,717
1861,1,1,473,1564,1091
1862,1,1,563,1649,1086
1863,1,1,153,1392,1239
1864,0,0,16,0,-16
1865,0,0,69,0,-69
1866,1,1,280,1322,1042
1867,1,0,76,0,-76
1868,1,0,5,0,-5
1869,1,0,16,0,-16
1870,0,0,21,0,-21
1871,0,0,119,0,-119
1872,1,1,124,1647,1523
1873,0,0,51,0,-51
1874,0,0,97,0,-97
1875,1,1,345,1542,1197
1876,0,0,74,0,-74
1877,1,0,38,0,-38
1878,1,1,1184,1656,472
1879,0,0,96,0,-96
1880,1,1,88,1475,1387
1881,0,0,35,0,-35
1882,1,0,48,0,-48
1883,0,0,23,0,-23
1884,1,1,294,1247,953
1885,1,0,8,0,-8
1886,1,1,147,1897,1750
1887,1,0,15,0,-15
1888,0,0,2,0,-2
1889,1,0,15,0,-15
1890,1,0,161,0,-161
1891,0,0,53,0,-53
1892,1,1,1274,1203,-71
1893,0,0,155,0,-155
1894,1,0,9,0,-9
1895,1,1,86,2007,1921
1896,0,0,90,0,-90
1897,0,0,111,0,-111
1898,0,0,25,0,-25
1899,1,0,20,0,-20
1900,0,0,86,0,-86
1901,0,0,180,0,-180
1902,0,0,111,0,-111
1903,1,0,1,0,-1
1904,1,1,275,1374,1099
1905,1,0,7,0,-7
1906,0,0,56,0,-56
1907,1,0,5,0,-5
1908,1,1,161,1206,1045
1909,1,0,75,0,-75
1910,0,0,11,0,-11
1911,1,0,40,0,-40
1912,1,1,242,2381,2139
1913,1,1,158,1279,1121
1914,0,0,9,0,-9
1915,0,0,109,0,-109
1916,1,0,1,0,-1
1917,0,0,5,0,-5
1918,1,1,467,1569,1102
1919,1,0,168,0,-168
1920,0,0,27,0,-27
1921,1,1,528,1229,701
1922,1,0,3,0,-3
1923,1,0,109,0,-109
1924,0,0,12,0,-12
1925,0,0,17,0,-17
1926,0,0,3,0,-3
1927,1,0,9,0,-9
1928,1,1,1142,1372,230
1929,0,0,17,0,-17
1930,1,1,559,1496,937
1931,0,0,4,0,-4
1932,1,0,26,0,-26
1933,1,1,113,1385,1272
1934,0,0,79,0,-79
1935,1,1,499,1240,741
1936,1,0,68,0,-68
1937,1,0,5,0,-5
1938,1,0,12,0,-12
1939,1,1,94,1324,1230
1940,0,0,0,0,0
1941,1,0,14,0,-14
1942,0,0,72,0,-72
1943,1,1,52,1255,1203
1944,0,0,65,0,-65
1945,1,0,112,0,-112
1946,0,0,81,0,-81
1947,0,0,21,0,-21
1948,1,1,576,1466,890
1949,0,0,139,0,-139
1950,1,0,90,0,-90
1951,0,0,30,0,-30
1952,1,1,274,2490,2216
1953,1,0,56,0,-56
1954,1,1,258,1487,1229
1955,1,1,1786,1338,-448
1956,0,0,21,0,-21
1957,1,1,407,1284,877
1958,1,1,3052,1281,-1771
1959,0,0,23,0,-23
1960,1,1,186,1422,1236
1961,0,0,3,0,-3
1962,0,0,72,0,-72
1963,0,0,9,0,-9
1964,0,0,48,0,-48
1965,1,0,38,0,-38
1966,0,0,267,0,-267
1967,0,0,235,0,-235
1968,1,1,120,1200,1080
1969,1,1,182,1921,1739
1970,1,1,604,1210,606
1971,1,1,1730,1813,83
1972,0,0,39,0,-39
1973,1,0,2,0,-2
1974,0,0,92,0,-92
1975,1,1,500,1467,967
1976,0,0,2,0,-2
1977,1,0,105,0,-105
1978,0,0,10,0,-10
1979,1,0,9,0,-9
1980,0,0,14,0,-14
1981,1,0,18,0,-18
1982,0,0,43,0,-43
1983,0,0,1,0,-1
1984,0,0,56,0,-56
1985,1,0,26,0,-26
1986,1,0,161,0,-161
1987,0,0,50,0,-50
1988,0,0,233,0,-233
1989,1,1,337,1293,956
1990,0,0,3,0,-3
1991,1,1,227,1558,1331
1992,1,0,2,0,-2
1993,0,0,202,0,-202
1994,1,1,437,1317,880
1995,1,0,28,0,-28
1996,1,0,30,0,-30
1997,0,0,8,0,-8
1998,1,1,48,1393,1345
1999,0,0,98,0,-98
2000,0,0,3,0,-3
2001,1,1,82,2072,1990
2002,1,1,319,2393,2074
2003,0,0,42,0,-42
2004,1,1,103,1409,1306
2005,0,0,151,0,-151
2006,1,1,157,1294,1137
2007,1,0,63,0,-63
2008,0,0,17,0,-17
2009,0,0,0,0,0
2010,1,0,33,0,-33
2011,1,1,261,1869,1608
2012,0,0,67,0,-67
2013,1,0,7,0,-7
2014,0,0,14,0,-14
2015,0,0,61,0,-61
2016,1,0,29,0,-29
2017,1,0,42,0,-42
2018,1,0,9,0,-9
2019,0,0,67,0,-67
2020,1,1,305,1265,960
2021,0,0,44,0,-44
2022,0,0,40,0,-40
2023,1,0,192,0,-192
2024,0,0,13,0,-13
2025,1,1,1023,1290,267
2026,1,0,93,0,-93
